"c" "z.fst"
19 5.28398671356831
19 6.217342161302
19 5.24683183714014
19 5.10050283404046
19 5.09426486947749
19 5.07345540956822
19 6.12128725385196
19 5.91604847291077
19 5.41567599358428
19 5.26512661758496
19 5.26512661758496
19 5.18946205680012
19 5.13136126498788
19 5.13136126498788
19 5.44405873234578
19 5.00635830323783
19 5.31661906568832
19 5.39164033637761
19 5.16551412097011
19 5.39652349301205
19 5.06656440809007
19 5.01277171055413
19 5.01277171055413
19 5.06067732903377
19 5.17811675875123
19 5.56228765445323
19 6.1138991645727
19 5.75041102012478
19 5.12662431064787
19 5.64773802214622
19 5.22183124479013
19 5.01375613933672
19 5.02184599962932
19 5.02184599962932
19 5.06125239139192
19 5.2983242852435
19 6.0300570221186
19 5.21829314926458
19 5.09211082233934
19 5.2597756136083
19 5.68738808439957
19 5.85439983875334
19 5.17811675875123
19 5.01232335685116
19 5.44037443452577
19 5.14164415969714
19 5.7588712595633
19 5.75500177217034
19 5.3973617195002
19 5.45283087001245
19 5.23953146923755
19 5.24189994640755
19 5.01375613933672
19 5.6482546035866
19 5.30126782477165
19 5.85439983875334
19 5.04444887435043
19 5.42044218838317
19 5.15340857099011
19 5.15340857099011
19 5.03033547952672
19 5.02184599962932
19 5.52059076007766
19 5.18646978317382
19 6.0361097971086
19 5.63793272159881
19 5.2983242852435
19 5.20481329771679
19 5.12048381428121
19 5.22217238347717
19 5.14818427566862
19 6.35188725946946
19 5.95359322212412
19 6.08205630484269
19 5.95535739647709
19 7.55366037298363
19 7.02174718533565
19 5.01994536980154
19 5.37959326731538
19 5.67853797217587
19 5.6870664393518
19 5.37959326731538
19 5.52035683640655
19 5.98844784911969
19 6.21148432270459
19 5.38927185920761
19 5.55599120897249
19 6.73010284837776
19 6.24303477784571
19 6.63749831507661
19 5.10233523613083
19 6.26054006590054
19 5.20121672127346
19 5.80834611600332
19 6.05392698339157
19 5.35405659988574
19 5.52059076007766
19 5.18779535064345
19 5.17811675875123
19 5.26358662008348
19 5.52059076007766
19 5.548398436481
19 5.17811675875123
19 5.24353741210533
19 5.16348678248715
19 5.12997721660047
19 5.12997721660047
19 5.54498704961063
19 5.8034044784511
19 5.6184878164377
19 5.49425485343839
19 5.62630476578066
19 5.62630476578066
19 5.1832728263353
19 5.30575136180128
19 5.55756044693286
19 5.74248685576589
19 5.55756044693286
19 5.18105055145975
19 5.55756044693286
19 5.28170595777497
19 5.28170595777497
19 5.55756044693286
19 5.23962893743384
19 5.42742091123799
19 5.30575136180128
19 5.17263904611937
19 5.61533959369732
19 5.47979057310801
19 5.28170595777497
19 5.36497303787093
19 5.36497303787093
19 5.22271820537643
19 5.49506383946765
19 5.25754359191311
19 5.03955597089636
19 5.18779535064345
19 5.02184599962932
19 5.02184599962932
19 5.18779535064345
19 5.09225702463379
19 5.18779535064345
19 5.09225702463379
19 5.02184599962932
19 5.18779535064345
19 5.02184599962932
19 5.18779535064345
19 5.52974302370988
19 5.36345253400871
19 5.09225702463379
19 5.44486771837504
19 5.36345253400871
19 5.52059076007766
19 5.19746419571605
19 5.35405659988574
19 5.01188474996783
19 5.02184599962932
19 5.52974302370988
19 5.19746419571605
19 5.69628693072143
19 5.01188474996783
19 5.18779535064345
19 5.52974302370988
19 5.35405659988574
19 5.1559719845527
19 5.36345253400871
19 5.52059076007766
19 5.52974302370988
19 5.44486771837504
19 5.27361609748238
19 5.52974302370988
19 5.10259840026083
19 5.19746419571605
19 5.35405659988574
19 5.19746419571605
19 5.36345253400871
19 5.18779535064345
19 5.18779535064345
19 5.32305196664388
19 5.36345253400871
19 5.36345253400871
19 5.34465091894314
19 5.24821588552755
19 5.43135862636836
19 5.35382267621463
19 5.25504840608792
19 5.41999383468021
19 5.00648501189301
19 5.64195815810585
19 5.41205017668206
19 5.6117137767951
19 5.97663470372858
19 5.07348465002711
19 5.4311734367954
19 5.30741806795794
19 5.26835281488237
19 5.12375874567676
19 5.73926065846848
19 5.32836398334203
19 5.28254418426312
19 5.55757994057211
19 5.37582124811871
19 5.15974400374937
19 5.00725501064375
19 5.1678143704027
19 5.23610058872792
19 5.35120078173426
19 5.12154621762083
19 5.12154621762083
19 5.45611554822763
19 5.24683183714014
19 5.4233467406328
19 5.33026461316981
19 5.33026461316981
19 5.33026461316981
19 5.23610058872792
19 5.66215356837845
19 5.47007299393727
19 6.68084242196959
19 5.50230572645246
19 5.58796077735768
19 5.62993058268288
19 7.16383632189644
19 6.34850511305798
19 5.32571284840277
19 5.32571284840277
19 5.00820045214783
19 5.14911022353344
19 5.50680875712136
19 5.50680875712136
19 5.15974400374937
19 5.0307545927708
19 6.74842686928147
19 5.36151291690241
19 5.05600860243118
19 5.20895569605939
19 5.09287107427045
19 5.42792774585873
19 5.12125381303195
19 5.17867232747012
19 5.20218165641679
19 5.6250669196877
19 5.26512661758496
19 6.60709798465178
19 5.3100009751598
19 5.06550200475044
19 5.36683468042019
19 5.46750958037467
19 5.47095020770393
19 5.34992394836278
19 5.5346164335247
19 5.5339926370684
19 5.5339926370684
19 5.72216473683811
19 5.346181169625
19 5.07558996306711
19 5.25453182464755
19 5.25453182464755
19 5.55678070136249
19 6.45676303868432
19 6.08673477826491
19 5.65133459858956
19 5.36304316758426
19 5.730878393587
19 5.00512045714486
19 5.32682398584054
19 5.05232430461118
19 5.57001688241953
19 5.21543733111309
19 5.49504434582839
19 5.05232430461118
19 6.05934621510564
19 6.26629068948202
19 5.11218927077639
19 5.60627505144176
19 6.17534311551791
19 5.00697235287449
19 5.57941281654249
19 6.80413969028445
19 5.54374920351767
19 5.12549367957084
19 5.41993535376243
19 5.59655747227102
19 5.80466181818332
19 5.95685840670005
19 5.39242008194798
19 5.41991586012317
19 5.51912873713321
19 5.12125381303195
19 5.11328091457491
19 5.20260076966087
19 5.45012125415541
19 5.74560583804737
19 6.25135856180942
19 6.25135856180942
19 5.15974400374937
19 5.15974400374937
19 5.2698733187446
19 6.21295609246867
19 5.24887866926237
19 5.43550102471096
19 5.28874316154757
19 5.3847298412602
19 5.11281306723268
19 5.07932299498526
19 5.17982245218641
19 5.17982245218641
19 6.14393886267123
20 5.44999890069359
20 5.48643612037722
20 5.27240932590251
20 5.70921864103229
20 5.53396454686956
20 5.76271138259542
20 6.77660772581476
20 5.3438787550113
20 5.94036609031239
20 5.87990412567902
20 6.45962438491527
20 6.65786109721349
20 6.087594416935
20 6.087594416935
20 5.05225073169044
20 6.62087490001164
20 6.41019779886842
20 5.5631813164831
20 6.13986824231361
20 5.01504122159982
20 5.57684992621631
20 5.00213559756989
20 5.47961577256616
20 5.56715442496239
20 5.33135462383301
20 5.54466495612293
20 5.22670462133509
20 6.40477315661215
20 5.50038387122139
20 5.03674909532861
20 5.36728938951692
20 6.06810106268648
20 7.11246100581496
20 5.08492885107985
20 5.32176147431977
20 5.43492528070189
20 5.20021412990524
20 5.81759982971334
20 5.49251209189239
20 5.04518846158322
20 5.04518846158322
20 5.31076331454805
20 6.10687376299845
20 5.01085410493546
20 5.22408069489209
20 5.02075430967075
20 6.01975382226866
20 5.54134317690253
20 5.37505881710523
20 5.37505881710523
20 5.48059276645451
20 5.15316954800523
20 5.00933743823259
20 5.50564102881109
20 5.50564102881109
20 5.24779838461977
20 5.50740892251382
20 5.39534307116813
20 5.28275615641533
20 5.40707630253204
20 5.35225298834002
20 5.25776372228095
20 5.28795748578284
20 5.08510564045012
20 5.08510564045012
20 5.34532098408457
20 5.29347517507609
20 5.29347517507609
20 5.64489522436402
20 5.46638448390678
20 5.4728512529773
20 5.4728512529773
20 5.4728512529773
20 5.4728512529773
20 5.4728512529773
20 5.29347517507609
20 5.41279869530667
20 5.4728512529773
20 5.4728512529773
20 5.66787784249951
20 5.40399644560781
20 5.58065555002903
20 5.24483018413992
20 5.46523070064816
20 5.29347517507609
20 5.53474614198024
20 5.53474614198024
20 5.53474614198024
20 5.53474614198024
20 5.53474614198024
20 5.29347517507609
20 5.75681220045052
20 5.71417804810363
20 5.4728512529773
20 5.70947917273585
20 5.53474614198024
20 5.66787784249951
20 5.4728512529773
20 5.31518304880488
20 5.64489522436402
20 5.23053815925891
20 7.05988012521429
20 5.91526199973362
20 5.01002598630629
20 5.23201760714698
20 5.17778979399166
20 5.33748642357037
20 5.24242957058569
20 5.01831647730172
20 5.68966945856158
20 5.18069286154562
20 5.02728621166715
20 5.10437568180988
20 5.10437568180988
20 5.1952454181302
20 5.1952454181302
20 5.1952454181302
20 5.35447681252398
20 6.16142724078322
20 5.67353510234824
20 5.27761065527002
20 5.27761065527002
20 5.35447681252398
20 5.15710543766972
20 5.1952454181302
20 5.43430186555408
20 5.53594644875736
20 5.68972528678377
20 5.37235114832895
20 5.07683375886208
20 6.71797878781001
20 6.15336006267655
20 5.63806557184926
20 5.64489522436402
20 5.04338334906569
20 5.02639296011209
20 5.502309944887
20 6.47301385353753
21 5.0131510055996
21 5.39462949328791
21 5.37284256328569
21 5.02717239488092
21 5.15850574557364
21 5.77229921513345
21 5.76826350210315
21 5.03160279867213
21 5.28902011293748
21 5.12853884955157
21 6.1012542298137
21 5.04315737069776
21 5.2447752786395
21 5.931754282541
21 5.76021181058059
21 5.15850574557364
21 5.0346715193382
21 5.24609749268854
21 5.33226835306417
21 5.33226835306417
21 5.15942340159276
21 5.13811996777265
21 5.58367650049467
21 5.43318091335977
21 5.29585813037024
21 5.04315737069776
21 5.20650014210027
21 5.0820048088403
21 5.55788345926922
21 5.18839370344353
21 5.68171768550466
21 5.36865884122005
21 5.18839370344353
21 5.00840484919966
21 5.36865884122005
21 8.11789707087511
21 7.93623078089737
21 7.88446708760405
21 8.11789707087511
21 5.05735637082149
21 8.11789707087511
21 5.06743085249371
21 5.59333655686794
21 7.04237461466501
21 7.08722135237338
21 6.736518876767
21 5.70590236187941
21 5.85365484822598
21 5.50492582642415
21 5.49584793892322
21 5.50492582642415
21 5.88606882696569
21 5.49791019814898
21 5.53313634856018
21 5.02657049147053
21 5.14908250365692
21 5.16584699372656
21 5.42447798208172
21 5.00153722995983
21 5.15746968232625
21 5.44505123799414
21 5.44505123799414
21 5.52159164380356
21 5.02713292580482
21 5.32211493323977
21 5.40123069626413
21 5.66302907797558
21 5.02713292580482
21 5.21694957999536
21 5.03733568197434
21 5.02713292580482
21 5.02713292580482
21 5.34241190561955
21 5.6794383463604
21 5.33226835306417
21 5.03321116352283
21 5.74693046647598
21 5.00840484919966
21 5.01778862204029
21 5.01778862204029
21 6.28917636835187
21 5.04632476405406
21 5.14908250365692
21 5.23790765939967
21 5.22471512071626
21 5.31969745232919
21 5.84532687317078
21 6.58885519584163
21 5.39470843144009
21 5.46407533266999
21 5.68388848468966
21 5.94052628470222
21 5.64147896242991
21 5.19754066182762
21 5.4867700514223
21 5.47702118962783
21 6.05880523847785
21 7.67764912888733
21 5.07751520143496
21 5.10627829063626
21 5.14803657314051
21 5.29366759664719
21 5.904856107185
21 5.36540264244254
21 5.50827083062286
21 5.32676241694948
21 5.32676241694948
21 5.91264138244394
21 6.2545718558891
21 6.2545718558891
21 5.28682957921443
21 5.74469059640781
21 5.00229700967458
21 5.70903028615961
21 5.02387672702732
21 5.12273689536619
21 5.10461072217141
21 5.0820048088403
21 5.0820048088403
21 5.16338017647088
21 5.0820048088403
21 6.745626366075
21 6.32313950832815
21 5.14908250365692
21 5.08860601181652
22 5.1449241825776
22 5.31015395094335
22 5.46578134464013
22 5.14914578122896
22 5.52347391544892
22 5.31015395094335
22 5.01586388095023
22 5.1449241825776
22 5.16277394756174
22 5.1449241825776
22 5.14914578122896
22 5.27103954711236
22 5.0039588161078
22 5.82246335314299
22 5.98328354814934
22 5.26785964163471
22 5.40721939080667
22 5.26785964163471
22 5.40721939080667
22 5.54664963049415
22 5.54664963049415
22 5.45179289345028
22 5.58673523698334
22 5.58673523698334
22 5.27625584526042
22 5.48430468566142
22 5.48430468566142
22 5.26189927693399
22 5.50825579637731
22 5.18010678209878
22 5.77808565748693
22 5.0039588161078
22 5.58769860736204
22 5.2585078999098
22 5.08954996650128
22 5.09557298943801
22 5.32466716485981
22 5.24735473389952
22 5.72738731227307
22 5.46719898722992
22 5.21708297362583
22 5.07928184807469
22 5.3363842549942
22 5.66024901238536
22 6.07835958901926
22 5.94817927142317
22 5.60335533408573
22 5.1566960986685
22 5.2776108296142
22 5.51069946758181
22 5.77841461322599
22 5.63681483211657
22 6.08420246952745
22 6.09398498662495
22 6.08420246952745
22 5.95085791101272
22 5.93110490210968
22 5.91572230516854
22 6.23733136606323
22 6.08874519163838
22 6.24653429447761
22 6.23733136606323
22 6.09398498662495
22 5.61079599961225
22 5.77283019794135
22 5.77283019794135
22 5.93116756034569
22 6.08420246952745
22 6.08874519163838
22 5.77362125817101
22 5.77362125817101
22 5.45357865317664
22 6.23733136606323
22 5.94019034633154
22 6.22142400639548
22 6.09398498662495
22 6.23733136606323
22 6.06960310053647
22 6.08420246952745
22 5.93116756034569
22 6.08360721628533
22 6.08360721628533
22 6.08360721628533
22 6.08360721628533
22 5.93116756034569
22 5.77283019794135
22 6.04666235387628
22 5.74874593847393
22 6.04666235387628
22 6.08360721628533
22 5.77362125817101
22 6.09398498662495
22 5.76820132075591
22 5.75437734743558
22 5.61630992438138
22 5.47282256391207
22 5.07159838188362
22 5.36680482857842
22 5.14558209405573
22 5.59417590250986
22 5.55236719453032
22 5.80569444273006
22 5.12859387981676
22 5.03986198534314
22 5.0068880886414
22 5.16216302976062
22 5.40721939080667
22 5.06720447308322
22 5.12249253408501
22 5.12249253408501
22 5.00991134852902
22 5.14558209405573
22 5.13793778926217
22 5.11673580865134
22 5.31460268570025
22 5.13793778926217
22 5.3079844095214
22 5.62546585911875
22 5.62546585911875
22 5.75317117639234
22 5.75437734743558
22 5.47282256391207
22 5.76379957967601
22 5.76379957967601
22 5.30227467776474
22 5.62546585911875
22 5.0039588161078
22 5.59448136141042
22 5.47282256391207
22 5.5968388775404
22 5.75317117639234
22 5.2756449274593
22 5.18838550153197
22 5.36982808846603
22 5.36982808846603
22 5.05373295234047
22 5.05373295234047
22 5.26762467324966
22 5.29891462985855
22 5.46578134464013
22 5.62182384915051
22 5.13334024119473
22 5.29891462985855
22 5.01305209260916
22 5.04374679597593
22 5.19003811250681
22 5.78659934530516
22 5.54093206645798
23 5.2406439858906
23 5.1890700236691
23 5.79231182362212
23 5.64916047285687
23 5.64916047285687
23 5.3491943296689
23 5.39508511690459
23 6.16045054339882
23 5.54367291799308
23 5.26578437823051
23 5.42182496567763
23 5.05607692280364
23 5.2185068282363
23 5.09436178423497
23 5.40651102110509
23 5.09436178423497
23 5.13257007594344
23 5.84751008605911
23 5.38806622564218
23 5.3606797880983
23 5.0891635508273
23 5.24827543493591
23 5.53827049865777
23 5.34532330479084
23 5.99341794684741
23 5.09823280911303
23 5.62945653084022
23 5.11032231757834
23 5.24181805497449
23 5.10308222489433
23 5.67225900592044
23 6.86650846566242
23 6.8524706831376
23 6.86650846566242
23 6.86650846566242
23 7.01880564443625
23 7.01880564443625
23 6.86650846566242
23 7.12969561863536
23 7.12969561863536
23 6.71978386116359
23 5.34178408204519
23 5.13225528930501
23 5.24986638362206
23 5.52132306666417
23 5.13225528930501
23 5.32877573690552
23 5.19147771606578
23 5.13444178028008
23 5.223135042596
23 5.0705400926777
23 5.19842854535232
23 5.16388709259427
23 5.3919542660142
23 5.37909055257328
23 5.08982715509211
23 5.06330850774067
23 5.13028149200455
23 5.4481564425954
23 5.020752757323
23 5.04334933331447
24 5.32079427196052
24 5.31600778921908
24 6.74446379732713
24 6.33222576343275
24 6.55188293175012
24 5.29418602011554
24 5.92674355850001
24 5.50511801325109
24 6.20073878642646
24 5.91382358755769
24 5.87048030841558
24 5.02373208292584
24 5.32896308475727
24 5.02373208292584
24 5.02373208292584
24 5.21814099633952
24 5.05266292694979
24 5.56160204205975
24 5.24546457125103
24 5.73117776457132
24 5.73117776457132
24 5.80166799564555
24 5.0821236399119
24 5.11932043937127
24 5.65177690418691
24 5.89065065266182
24 5.56185814537987
24 5.53013665828157
24 5.08175273165519
24 5.12465445334882
24 5.08653921439663
24 5.08653921439663
24 5.08653921439663
24 5.23737523879501
24 5.81844717868752
24 5.81844717868752
24 5.35637497115848
24 5.11617655033814
24 5.0710493791042
24 5.0710493791042
24 5.13232872180328
24 5.93760587173244
24 5.06215641209196
24 6.15427811169813
24 6.15427811169813
24 5.51137046672146
24 5.56971786796269
24 5.06458497805856
24 5.04297515653029
24 5.30942858323683
24 5.09089297083858
24 5.09089297083858
24 5.13890792778553
24 5.09089297083858
24 5.14614063879152
24 5.48273988176248
24 5.48273988176248
24 5.35429965115065
24 5.16922526219769
24 5.16922526219769
24 5.03881568536567
24 5.21309841027796
24 5.81140875295886
24 6.06866012243922
24 6.37153320749581
24 5.79912462474234
24 6.22925456644885
24 6.25506801488658
24 5.95100272471911
24 5.95100272471911
24 5.79201554982193
24 6.10298679848351
24 5.34301344276768
24 5.04655177186292
24 5.06063745446921
24 5.10221450381743
24 5.90324387109227
24 5.31716466973408
25 5.32116317012345
25 5.15410780884543
25 5.57516350205136
25 6.51993028038974
25 5.35078879632435
25 5.71612899319306
25 6.15809850126552
25 5.26737046896569
25 5.19653688162038
25 5.44362973133965
25 5.03647101751126
25 5.19204428435276
25 5.08377542403505
25 5.51859140501808
25 5.58648156656736
25 5.26737046896569
25 5.09143926643276
25 5.09371745977334
25 6.02459637150755
25 6.02459637150755
25 5.38290220965316
25 5.30280093179838
25 5.08503298675905
25 5.65736071777947
25 5.34445541883754
25 5.58253573570147
25 5.58253573570147
25 5.62036285792846
25 5.15901959368772
25 5.15901959368772
25 5.49886225068867
25 5.24802405111748
25 5.65320529312625
25 5.41158010742438
25 5.57728677824478
25 5.16860623126488
25 5.14987948200531
25 6.19485942900911
25 5.22292747327766
25 5.5701970405689
25 5.33106875476829
25 5.46651190525243
25 5.19268217848812
25 5.17965091258001
25 5.30168917344818
25 5.30558032767389
25 5.26737046896569
25 5.22006606244189
25 5.37895637878728
25 5.96075228133114
25 5.04566580583384
25 5.04566580583384
25 5.65736071777947
25 5.39100346517226
25 5.3939195526482
25 5.08746609724679
25 5.16841486302427
25 5.05035888411543
25 5.09601387866065
25 5.08746609724679
25 5.16841486302427
25 5.32887257638798
25 5.08746609724679
25 5.08746609724679
25 5.25149601776853
25 5.07890920305958
25 5.07890920305958
25 5.05166201070624
25 5.24408733302496
25 5.05504284962366
25 5.05504284962366
25 5.04754303714648
25 5.11490465784073
25 5.47211626087026
25 5.12094642657995
25 5.19506061233569
25 5.47272681668554
25 5.62603100295982
25 5.3747918413607
25 5.21821616944934
25 5.53944143047107
25 5.44099613983794
25 5.27888901449566
25 5.44099613983794
25 6.12504647228039
25 5.61843094997565
25 5.14212451187398
25 5.13437865451601
25 5.43627572323626
25 5.07716866334737
25 5.71979232808472
25 5.53842991262785
25 5.40529229380438
25 5.40529229380438
25 5.26737046896569
25 5.12264140242534
25 5.80403991781935
25 5.98095529987541
25 5.45098373944304
25 5.19653688162038
25 5.19653688162038
25 5.44362973133965
25 5.62737058064408
25 6.32111690394403
25 6.19485942900911
25 5.80403991781935
25 6.11249818336047
25 6.11249818336047
25 6.15809850126552
25 6.15809850126552
25 5.98095529987541
25 5.95676999937181
25 5.55712932356733
25 5.6007886207462
25 5.6007886207462
25 5.6007886207462
25 5.72032998171309
25 5.43627572323626
25 5.62737058064408
25 5.6007886207462
25 5.6007886207462
25 5.59363509365678
25 5.22447664474925
25 5.59684278988031
25 5.5076560769833
25 5.61881368645686
25 5.16538942226798
25 5.33639061441189
25 5.5076560769833
25 5.25848551493743
25 6.69072187874631
25 5.46109891787522
25 5.65197506872234
25 5.41745784624307
25 5.41745784624307
25 5.58895112814855
25 5.55986315557603
25 5.62737058064408
26 5.47153719621736
26 5.28105753058009
26 5.28105753058009
26 5.20903198752618
26 5.09140005518386
26 5.11590635818449
26 5.12245032132742
26 6.1256398711385
26 6.13544742615656
26 5.55290047129445
26 5.15055580405667
26 5.94941429957795
26 5.07686910112802
26 5.5874995789886
26 5.34321679074158
26 5.17241935271112
26 5.66672348149974
26 5.51458472812296
26 5.23613909639132
26 5.9138671561977
26 5.59622486317918
26 5.82541458771577
26 5.69135562994543
26 6.17487899894088
26 6.14318272617936
26 5.98423992907321
26 5.14232551194999
26 5.29832352564182
26 5.40403369948914
26 5.37901562501194
26 5.48651280417906
26 5.00762054756168
26 5.00045574688981
26 5.4541285763179
26 5.11506738855078
26 5.0182335134281
26 6.21849703019741
26 5.26687055407407
26 5.36891443062209
26 5.36891443062209
26 5.06644909827735
26 5.16293060615388
26 5.68149773674935
26 5.08191969832295
26 5.00330824364442
26 5.50816661042509
26 5.06399930694692
26 5.4293370236418
26 5.02353580151314
26 5.05104561580246
26 5.05104561580246
26 5.05104561580246
26 5.05104561580246
26 5.0647627693136
26 5.87321907744451
26 5.76474030380595
26 5.93886845128223
26 5.93886845128223
26 5.08491481991529
26 5.91856538614647
26 5.05045833705886
26 5.05175035029477
